CAMPINA GRANDE (82795);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
27/05/2013;1800;26,6;70,0;952,0;3,3;14,0;5,0;;;;;
28/05/2013;0000;22,2;91,0;953,3;3,1;14,0;8,0;6,00;26,9;;;
28/05/2013;1200;22,9;83,0;953,5;3,6;14,0;10,0;;;20,8;2,2;
28/05/2013;1800;25,1;74,0;951,7;3,6;14,0;5,0;;;;;
29/05/2013;0000;21,9;90,0;952,7;2,1;14,0;6,0;9,20;28,3;;;
29/05/2013;1200;23,3;85,0;953,5;4,1;14,0;8,0;;;20,8;0,4;
29/05/2013;1800;27,3;61,0;952,0;3,3;14,0;2,0;;;;;
30/05/2013;0000;22,3;86,0;953,7;2,1;9,0;1,0;5,50;27,0;;;
30/05/2013;1200;22,7;90,0;954,8;2,5;14,0;10,0;;;20,2;0,9;
30/05/2013;1800;26,1;62,0;953,1;3,3;9,0;6,0;;;;;
31/05/2013;0000;21,8;86,0;954,4;3,0;9,0;0,0;9,60;28,0;;;
31/05/2013;1200;23,3;83,0;955,2;3,3;14,0;8,0;;;20,8;1,5;
31/05/2013;1800;27,3;60,0;951,6;3,6;14,0;6,0;;;;;
01/06/2013;0000;21,6;86,0;953,9;2,8;9,0;0,0;8,90;28,4;;;
01/06/2013;1200;22,6;80,0;955,5;3,1;14,0;7,0;;;19,0;0,0;
01/06/2013;1800;27,8;61,0;950,8;4,6;14,0;7,0;;;;;
02/06/2013;0000;22,4;88,0;953,6;2,8;14,0;9,0;1,90;26,5;;;
02/06/2013;1200;21,8;97,0;954,6;1,3;18,0;10,0;;;19,0;4,7;
02/06/2013;1800;22,8;94,0;951,9;4,6;14,0;10,0;;;;;
03/06/2013;0000;21,2;94,0;954,8;0,8;9,0;9,0;;27,8;;;
03/06/2013;1200;24,6;81,0;955,6;2,5;14,0;7,0;;;19,8;8,8;
03/06/2013;1800;27,2;60,0;952,5;3,5;14,0;4,0;;;;;
04/06/2013;0000;22,3;92,0;954,7;4,8;9,0;10,0;7,40;29,2;;;
04/06/2013;1200;24,1;84,0;955,9;3,3;14,0;5,0;;;20,3;0,0;
04/06/2013;1800;26,9;73,0;952,6;4,6;14,0;7,0;;;;;
05/06/2013;0000;22,1;92,0;954,7;5,0;9,0;10,0;6,60;26,3;;;
05/06/2013;1200;24,1;82,0;955,3;3,3;14,0;6,0;;;21,2;0,6;
05/06/2013;1800;23,5;89,0;953,3;3,3;14,0;6,0;;;;;
06/06/2013;0000;22,0;96,0;954,6;3,0;9,0;10,0;9,10;28,1;;;
06/06/2013;1200;23,7;81,0;956,1;4,0;14,0;8,0;;;20,7;20,0;
06/06/2013;1800;26,4;62,0;953,8;3,8;5,0;5,0;;;;;
07/06/2013;0000;21,3;89,0;955,6;2,5;9,0;1,0;9,80;27,7;;;
07/06/2013;1200;22,9;83,0;955,6;2,6;9,0;7,0;;;19,3;0,0;
07/06/2013;1800;27,1;51,0;953,7;1,8;14,0;2,0;;;;;
08/06/2013;0000;22,0;78,0;955,7;2,5;9,0;0,0;4,50;26,8;;;
08/06/2013;1200;23,1;89,0;956,4;3,3;14,0;9,0;;;20,7;1,1;
08/06/2013;1800;24,9;79,0;952,6;3,3;14,0;9,0;;;;;
09/06/2013;0000;21,3;95,0;954,7;4,3;14,0;10,0;4,20;;;;
09/06/2013;1200;20,1;98,0;954,9;3,3;14,0;10,0;;;19,5;28,7;
09/06/2013;1800;25,6;67,0;951,7;4,3;14,0;7,0;;;;;
10/06/2013;0000;19,9;95,0;954,8;3,3;5,0;10,0;8,90;26,8;;;
10/06/2013;1200;22,5;85,0;955,3;3,5;5,0;8,0;;;19,3;1,6;
10/06/2013;1800;26,4;67,0;952,5;3,1;5,0;2,0;;;;;
11/06/2013;0000;21,2;88,0;955,2;3,1;5,0;5,0;5,90;26,8;;;
11/06/2013;1200;23,7;79,0;955,8;3,5;5,0;8,0;;;19,9;0,0;
11/06/2013;1800;25,1;70,0;953,7;2,8;5,0;10,0;;;;;
12/06/2013;0000;22,5;83,0;955,8;3,0;5,0;0,0;0,40;23,4;;;
12/06/2013;1200;22,2;87,0;955,7;4,1;9,0;10,0;;;20,8;0,0;
12/06/2013;1800;21,4;96,0;953,5;3,6;5,0;10,0;;;;;
13/06/2013;0000;21,2;98,0;955,2;2,3;5,0;10,0;0,10;24,1;;;
13/06/2013;1200;21,9;94,0;955,2;2,8;9,0;10,0;;;20,6;14,0;
13/06/2013;1800;21,4;94,0;953,4;3,1;5,0;10,0;;;;;
14/06/2013;0000;20,6;97,0;954,4;3,3;5,0;10,0;1,00;24,5;;;
14/06/2013;1200;21,0;95,0;954,3;2,6;5,0;10,0;;;20,3;22,0;
14/06/2013;1800;23,4;80,0;951,6;1,5;32,0;10,0;;;;;
15/06/2013;0000;21,6;88,0;953,7;2,5;5,0;5,0;9,50;27,6;;;
15/06/2013;1200;22,3;87,0;955,0;2,1;14,0;7,0;;;19,3;0,2;
15/06/2013;1800;26,8;66,0;951,6;3,1;9,0;4,0;;;;;
16/06/2013;0000;22,4;88,0;954,2;2,1;5,0;10,0;9,70;27,9;;;
16/06/2013;1200;23,3;84,0;954,8;1,8;14,0;6,0;;;19,9;0,0;
16/06/2013;1800;27,0;68,0;952,2;3,5;5,0;4,0;;;;;
17/06/2013;0000;21,2;96,0;954,8;3,5;5,0;10,0;7,20;26,7;;;
17/06/2013;1200;23,9;85,0;955,7;2,1;5,0;9,0;;;20,8;1,8;
17/06/2013;1800;25,4;64,0;954,1;4,6;5,0;5,0;;;;;
18/06/2013;0000;21,5;87,0;954,9;3,0;5,0;2,0;9,80;27,3;;;
18/06/2013;1200;23,2;81,0;955,0;4,5;14,0;5,0;;;20,3;0,0;
18/06/2013;1800;26,4;71,0;952,6;4,8;5,0;6,0;;;;;
19/06/2013;0000;22,1;89,0;954,3;3,6;5,0;6,0;8,90;27,8;;;
19/06/2013;1200;23,9;82,0;955,0;3,1;5,0;5,0;;;20,7;0,0;
19/06/2013;1800;26,8;61,0;951,8;5,1;4,0;4,0;;;;;
20/06/2013;0000;22,1;86,0;954,1;2,5;5,0;5,0;6,10;27,2;;;
20/06/2013;1200;22,1;91,0;954,7;2,5;14,0;10,0;;;20,0;1,3;
20/06/2013;1800;26,2;63,0;953,0;3,8;14,0;2,0;;;;;
21/06/2013;0000;22,1;88,0;953,8;3,0;14,0;2,0;0,00;22,5;;;
21/06/2013;1200;21,6;96,0;954,2;4,8;14,0;10,0;;;20,3;2,8;
21/06/2013;1800;22,1;97,0;947,3;3,1;5,0;10,0;;;;;
22/06/2013;0000;20,7;98,0;954,5;2,3;9,0;10,0;0,00;24,2;;;
22/06/2013;1200;21,1;98,0;955,4;2,6;14,0;10,0;;;18,9;27,7;
22/06/2013;1800;23,0;89,0;952,8;1,9;14,0;10,0;;;;;
23/06/2013;0000;21,5;95,0;955,0;2,6;14,0;9,0;10,30;26,4;;;
23/06/2013;1200;22,4;71,0;955,4;3,3;14,0;6,0;;;20,3;1,8;
23/06/2013;1800;26,2;63,0;951,9;5,0;5,0;6,0;;;;;
24/06/2013;0000;21,3;76,0;954,8;3,3;14,0;3,0;7,60;26,5;;;
24/06/2013;1200;21,9;77,0;955,3;2,5;18,0;4,0;;;18,0;0,0;
24/06/2013;1800;24,4;68,0;953,5;4,8;14,0;8,0;;;;;
25/06/2013;0000;21,5;84,0;954,0;3,0;9,0;7,0;4,30;26,6;;;
25/06/2013;1200;21,9;83,0;955,1;3,0;14,0;7,0;;;19,4;;
25/06/2013;1800;25,3;74,0;952,8;3,3;14,0;9,0;;;;;
26/06/2013;0000;21,2;92,0;955,0;3,3;14,0;8,0;1,50;25,4;;;
26/06/2013;1200;21,6;87,0;955,0;2,1;14,0;9,0;;;19,8;1,0;
26/06/2013;1800;24,9;72,0;952,9;3,0;14,0;10,0;;;;;
27/06/2013;0000;22,2;86,0;955,1;3,5;14,0;5,0;3,30;26,2;;;
27/06/2013;1200;21,9;90,0;955,5;3,3;14,0;10,0;;;19,9;0,6;
27/06/2013;1800;24,5;79,0;954,0;3,3;23,0;9,0;;;;;
28/06/2013;0000;22,2;86,0;954,6;2,1;14,0;6,0;2,60;26,5;;;
28/06/2013;1200;22,1;90,0;954,9;2,0;14,0;10,0;;;19,8;0,0;
28/06/2013;1800;21,6;95,0;952,1;3,3;14,0;10,0;;;;;
29/06/2013;0000;20,9;97,0;953,7;3,6;14,0;10,0;5,10;26,3;;;
29/06/2013;1200;22,1;91,0;954,0;2,3;14,0;10,0;;;19,8;11,4;
29/06/2013;1800;26,2;74,0;951,2;2,5;14,0;6,0;;;;;
30/06/2013;0000;22,0;90,0;952,9;2,8;14,0;2,0;9,80;26,3;;;
30/06/2013;1200;22,0;84,0;954,4;3,5;14,0;7,0;;;18,6;0,0;
30/06/2013;1800;25,7;67,0;951,9;3,5;14,0;5,0;;;;;
01/07/2013;0000;21,2;89,0;953,5;2,8;14,0;5,0;10,40;26,9;;;
01/07/2013;1200;22,0;79,0;954,6;4,8;18,0;6,0;;;19,0;0,0;
01/07/2013;1800;25,1;53,0;952,9;5,0;23,0;3,0;;;;;
02/07/2013;0000;22,8;85,0;954,0;3,5;14,0;7,0;0,00;24,1;;;
02/07/2013;1200;22,2;90,0;954,3;3,5;14,0;10,0;;;18,7;0,0;
02/07/2013;1800;22,5;87,0;953,5;3,3;14,0;10,0;;;;;
03/07/2013;0000;21,0;94,0;954,0;1,6;14,0;10,0;0,00;22,6;;;
03/07/2013;1200;20,3;98,0;955,9;0,7;18,0;10,0;;;19,2;15,7;
03/07/2013;1800;22,2;91,0;954,0;0,4;14,0;10,0;;;;;
04/07/2013;0000;20,4;96,0;955,6;1,6;14,0;8,0;4,50;25,4;;;
04/07/2013;1200;19,9;92,0;956,5;1,5;14,0;9,0;;;19,6;24,8;
04/07/2013;1800;24,9;56,0;953,8;5,0;14,0;3,0;;;;;
05/07/2013;0000;20,4;90,0;956,2;2,8;18,0;8,0;8,50;26,3;;;
05/07/2013;1200;21,5;87,0;955,0;2,3;23,0;9,0;;;19,3;0,0;
05/07/2013;1800;25,5;79,0;953,1;5,0;14,0;4,0;;;;;
06/07/2013;0000;20,7;87,0;955,4;2,5;14,0;0,0;5,70;26,0;;;
06/07/2013;1200;22,0;84,0;955,1;3,1;14,0;6,0;;;19,3;0,0;
06/07/2013;1800;25,2;76,0;953,0;3,3;14,0;6,0;;;;;
07/07/2013;0000;20,1;96,0;955,5;3,3;14,0;10,0;6,40;26,5;;;
07/07/2013;1200;21,4;82,0;956,0;3,3;14,0;7,0;;;18,5;5,4;
07/07/2013;1800;25,4;69,0;951,5;3,6;14,0;10,0;;;;;
08/07/2013;0000;21,1;81,0;955,4;3,6;9,0;8,0;4,30;25,1;;;
08/07/2013;1200;22,4;84,0;956,0;2,5;9,0;8,0;;;18,6;0,0;
08/07/2013;1800;21,8;93,0;954,3;1,3;5,0;8,0;;;;;
09/07/2013;0000;20,9;93,0;955,7;2,3;9,0;6,0;4,70;26,1;;;
09/07/2013;1200;21,1;81,0;962,4;3,3;18,0;8,0;;;19,8;1,1;
09/07/2013;1800;26,0;74,0;954,0;4,1;14,0;9,0;;;;;
10/07/2013;0000;21,5;88,0;955,8;2,3;14,0;6,0;7,40;26,2;;;
10/07/2013;1200;22,1;77,0;956,0;3,5;18,0;9,0;;;18,6;0,0;
10/07/2013;1800;26,1;65,0;953,5;4,0;5,0;6,0;;;;;
11/07/2013;0000;19,9;80,0;954,7;3,3;18,0;4,0;0,00;24,0;;;
11/07/2013;1200;20,1;89,0;954,7;3,8;18,0;10,0;;;16,8;0,0;
11/07/2013;1800;21,1;94,0;954,4;1,8;18,0;10,0;;;;;
12/07/2013;0000;19,7;96,0;955,0;2,3;14,0;10,0;7,40;27,4;;;
12/07/2013;1200;21,5;86,0;955,4;3,3;14,0;5,0;;;19,6;11,9;
12/07/2013;1800;25,5;82,0;954,0;3,3;14,0;8,0;;;;;
13/07/2013;0000;21,1;96,0;955,5;3,3;14,0;10,0;2,20;25,7;;;
13/07/2013;1200;22,3;94,0;955,3;2,5;9,0;10,0;;;20,1;15,9;
13/07/2013;1800;24,1;84,0;952,6;3,6;14,0;8,0;;;;;
14/07/2013;0000;21,2;91,0;954,9;2,5;9,0;9,0;0,10;22,9;;;
14/07/2013;1200;20,1;96,0;955,7;4,0;18,0;10,0;;;19,6;4,4;
14/07/2013;1800;22,5;85,0;953,1;3,3;14,0;10,0;;;;;
15/07/2013;0000;20,0;95,0;954,7;3,0;9,0;10,0;9,80;26,4;;;
15/07/2013;1200;21,9;83,0;955,4;3,1;14,0;5,0;;;19,0;2,3;
15/07/2013;1800;25,3;69,0;952,9;3,5;14,0;4,0;;;;;
16/07/2013;0000;20,8;90,0;955,1;2,8;9,0;0,0;5,10;26,3;;;
16/07/2013;1200;21,8;82,0;955,1;1,5;14,0;7,0;;;17,9;0,0;
16/07/2013;1800;24,8;79,0;953,8;1,8;14,0;8,0;;;;;
17/07/2013;0000;21,2;90,0;956,0;2,8;9,0;6,0;1,10;24,2;;;
17/07/2013;1200;22,0;82,0;956,2;2,5;14,0;8,0;;;19,8;0,0;
17/07/2013;1800;23,3;82,0;953,4;2,3;14,0;9,0;;;;;
18/07/2013;0000;20,8;96,0;955,3;2,3;14,0;10,0;0,80;24,3;;;
18/07/2013;1200;20,1;94,0;955,1;2,0;18,0;10,0;;;18,8;4,9;
18/07/2013;1800;23,1;85,0;953,0;2,3;14,0;8,0;;;;;
19/07/2013;0000;20,8;98,0;954,7;1,6;14,0;10,0;8,70;26,1;;;
19/07/2013;1200;22,3;86,0;955,6;3,5;9,0;8,0;;;19,0;13,4;
19/07/2013;1800;25,2;70,0;953,0;3,6;14,0;5,0;;;;;
20/07/2013;0000;20,4;93,0;954,7;2,3;9,0;2,0;0,80;23,5;;;
20/07/2013;1200;21,3;85,0;955,2;3,1;14,0;8,0;;;17,7;0,0;
20/07/2013;1800;21,4;95,0;952,9;1,8;14,0;10,0;;;;;
21/07/2013;0000;20,6;95,0;954,6;1,0;9,0;10,0;0,00;23,5;;;
21/07/2013;1200;21,5;93,0;955,0;1,8;18,0;10,0;;;19,3;2,7;
21/07/2013;1800;22,0;97,0;952,3;3,3;9,0;10,0;;;;;
22/07/2013;0000;20,8;97,0;954,3;3,0;9,0;10,0;5,70;26,0;;;
22/07/2013;1200;21,7;83,0;954,9;4,0;14,0;8,0;;;19,6;30,5;
22/07/2013;1800;25,1;63,0;952,4;3,6;14,0;7,0;;;;;
23/07/2013;0000;21,2;89,0;953,7;2,5;9,0;8,0;8,60;26,1;;;
23/07/2013;1200;22,2;85,0;953,8;4,5;14,0;7,0;;;19,3;3,3;
23/07/2013;1800;25,1;72,0;951,9;3,5;14,0;4,0;;;;;
24/07/2013;0000;21,5;77,0;953,8;2,5;14,0;3,0;5,20;26,8;;;
24/07/2013;1200;22,3;83,0;955,1;2,0;14,0;8,0;;;18,5;0,0;
24/07/2013;1800;26,0;75,0;953,6;4,3;14,0;4,0;;;;;
25/07/2013;0000;21,7;90,0;955,8;3,0;9,0;4,0;9,00;27,2;;;
25/07/2013;1200;22,9;83,0;957,1;3,8;9,0;7,0;;;20,3;0,0;
25/07/2013;1800;26,3;68,0;955,1;3,5;14,0;4,0;;;;;
26/07/2013;0000;21,8;91,0;957,3;3,0;9,0;0,0;0,50;23,3;;;
26/07/2013;1200;21,6;89,0;958,3;2,0;14,0;10,0;;;18,6;0,0;
26/07/2013;1800;22,0;90,0;955,1;3,3;14,0;9,0;;;;;
27/07/2013;0000;21,2;91,0;958,0;1,6;14,0;9,0;10,20;26,2;;;
27/07/2013;1200;21,9;83,0;955,1;3,1;14,0;7,0;;;18,1;0,0;
27/07/2013;1800;25,8;53,0;954,2;3,6;14,0;4,0;;;;;
28/07/2013;0000;20,4;87,0;955,2;1,6;14,0;2,0;9,20;26,3;;;
28/07/2013;1200;22,9;83,0;957,1;3,5;18,0;8,0;;;19,3;0,0;
28/07/2013;1800;26,1;62,0;953,7;4,6;14,0;4,0;;;;;
29/07/2013;0000;20,8;81,0;954,1;3,3;14,0;4,0;4,40;25,1;;;
29/07/2013;1200;20,2;96,0;956,3;3,0;14,0;10,0;;;19,0;2,5;
29/07/2013;1800;24,6;73,0;954,0;3,5;14,0;5,0;;;;;
30/07/2013;0000;19,9;93,0;956,0;3,5;14,0;10,0;5,40;25,8;;;
30/07/2013;1200;22,1;79,0;956,8;3,5;18,0;6,0;;;17,2;2,6;
30/07/2013;1800;24,5;71,0;954,0;3,5;14,0;10,0;;;;;
31/07/2013;0000;21,0;83,0;955,2;2,3;14,0;10,0;8,90;26,8;;;
31/07/2013;1200;21,5;72,0;956,0;3,1;18,0;1,0;;;17,2;0,0;
31/07/2013;1800;26,1;56,0;954,1;4,8;18,0;5,0;;;;;
01/08/2013;0000;20,8;86,0;956,8;1,8;9,0;3,0;5,10;24,3;;;
01/08/2013;1200;21,7;78,0;956,0;3,6;18,0;8,0;;;17,8;0,0;
01/08/2013;1800;23,1;77,0;954,1;3,3;14,0;8,0;;;;;
02/08/2013;0000;19,8;95,0;956,1;1,6;14,0;10,0;9,00;25,9;;;
02/08/2013;1200;21,9;78,0;956,1;4,8;9,0;9,0;;;18,4;6,0;
02/08/2013;1800;24,9;65,0;952,8;5,0;14,0;5,0;;;;;
03/08/2013;0000;19,9;87,0;956,7;2,5;9,0;0,0;10,00;26,9;;;
03/08/2013;1200;21,4;85,0;956,3;3,0;14,0;6,0;;;17,3;0,0;
03/08/2013;1800;25,5;65,0;952,8;4,8;14,0;5,0;;;;;
04/08/2013;0000;20,8;92,0;956,2;3,0;9,0;9,0;10,00;26,6;;;
04/08/2013;1200;22,4;77,0;957,9;2,3;17,0;7,0;;;17,9;0,0;
04/08/2013;1800;26,2;59,0;953,7;3,1;14,0;2,0;;;;;
05/08/2013;0000;20,6;88,0;956,3;3,3;9,0;0,0;8,20;26,6;;;
05/08/2013;1200;23,6;76,0;957,0;3,3;14,0;8,0;;;16,8;0,0;
05/08/2013;1800;26,1;70,0;952,9;4,6;14,0;5,0;;;;;
06/08/2013;0000;21,3;92,0;955,5;3,3;9,0;8,0;7,60;26,0;;;
06/08/2013;1200;21,7;83,0;955,4;4,5;14,0;8,0;;;19,5;0,5;
06/08/2013;1800;24,4;75,0;952,9;5,0;14,0;7,0;;;;;
07/08/2013;0000;20,4;91,0;955,2;3,0;14,0;4,0;8,70;25,6;;;
07/08/2013;1200;22,3;76,0;955,5;4,1;14,0;8,0;;;18,5;0,0;
07/08/2013;1800;24,7;50,0;951,5;3,3;14,0;5,0;;;;;
08/08/2013;0000;20,0;83,0;953,4;2,8;14,0;0,0;7,70;26,1;;;
08/08/2013;1200;20,6;86,0;954,2;1,5;18,0;10,0;;;17,1;0,3;
08/08/2013;1800;25,9;63,0;952,0;1,8;14,0;5,0;;;;;
09/08/2013;0000;20,6;89,0;953,5;3,0;9,0;3,0;6,10;27,1;;;
09/08/2013;1200;22,0;83,0;955,0;2,8;14,0;9,0;;;19,0;0,0;
09/08/2013;1800;24,3;73,0;952,9;5,0;14,0;10,0;;;;;
10/08/2013;0000;21,1;90,0;954,2;3,0;14,0;6,0;7,20;27,5;;;
10/08/2013;1200;22,0;87,0;954,8;3,8;14,0;9,0;;;19,8;0,5;
10/08/2013;1800;25,2;74,0;951,8;2,8;14,0;7,0;;;;;
11/08/2013;0000;20,4;84,0;954,2;2,8;14,0;4,0;8,90;27,2;;;
11/08/2013;1200;22,0;81,0;954,8;3,1;14,0;8,0;;;18,8;0,0;
11/08/2013;1800;26,4;60,0;951,2;4,1;9,0;6,0;;;;;
12/08/2013;0000;20,5;88,0;954,1;3,5;9,0;3,0;10,30;27,4;;;
12/08/2013;1200;23,6;73,0;954,8;3,5;14,0;6,0;;;18,6;0,0;
12/08/2013;1800;26,5;59,0;951,8;3,8;9,0;4,0;;;;;
13/08/2013;0000;20,5;92,0;954,0;3,5;9,0;0,0;9,40;27,5;;;
13/08/2013;1200;23,9;72,0;955,2;3,3;14,0;7,0;;;19,3;0,0;
13/08/2013;1800;26,2;69,0;952,5;5,0;14,0;6,0;;;;;
14/08/2013;0000;21,5;90,0;954,6;3,0;9,0;3,0;0,20;24,0;;;
14/08/2013;1200;20,6;95,0;955,3;2,0;14,0;10,0;;;18,9;5,9;
14/08/2013;1800;22,9;90,0;953,0;3,5;14,0;10,0;;;;;
15/08/2013;0000;20,0;96,0;954,9;2,8;14,0;10,0;7,20;26,5;;;
15/08/2013;1200;22,1;80,0;955,2;3,5;14,0;7,0;;;18,6;4,5;
15/08/2013;1800;25,1;68,0;951,6;5,0;14,0;6,0;;;;;
16/08/2013;0000;20,3;89,0;954,1;2,8;9,0;2,0;10,10;27,7;;;
16/08/2013;1200;22,9;76,0;956,3;3,1;14,0;6,0;;;18,5;0,0;
16/08/2013;1800;27,1;61,0;953,1;5,0;14,0;4,0;;;;;
17/08/2013;0000;21,3;93,0;955,7;3,3;9,0;2,0;8,10;27,8;;;
17/08/2013;1200;22,8;76,0;956,8;2,8;14,0;10,0;;;19,4;0,0;
17/08/2013;1800;26,9;64,0;954,0;5,0;14,0;6,0;;;;;
18/08/2013;0000;23,1;85,0;955,0;3,6;14,0;10,0;0,00;23,1;;;
18/08/2013;1200;21,4;90,0;956,2;4,3;18,0;10,0;;;18,7;0,0;
18/08/2013;1800;20,1;98,0;954,1;4,6;14,0;10,0;;;;;
19/08/2013;0000;19,3;97,0;956,2;2,1;14,0;10,0;2,00;26,2;;;
19/08/2013;1200;20,6;91,0;956,8;3,0;18,0;10,0;;;17,8;22,5;
19/08/2013;1800;24,8;78,0;953,0;4,1;14,0;10,0;;;;;
20/08/2013;0000;20,1;93,0;955,5;2,1;14,0;8,0;5,50;24,6;;;
20/08/2013;1200;21,3;86,0;955,5;4,3;14,0;10,0;;;18,5;3,1;
20/08/2013;1800;22,4;86,0;953,6;5,0;14,0;8,0;;;;;
21/08/2013;0000;20,0;92,0;955,5;3,5;9,0;7,0;8,10;25,5;;;
21/08/2013;1200;20,9;85,0;955,7;4,3;14,0;10,0;;;17,8;0,2;
21/08/2013;1800;24,9;70,0;954,7;3,3;14,0;7,0;;;;;
22/08/2013;0000;20,3;90,0;955,3;3,1;9,0;7,0;9,10;27,5;;;
22/08/2013;1200;22,5;79,0;955,1;4,0;18,0;7,0;;;19,0;0,0;
22/08/2013;1800;26,2;70,0;951,5;4,8;14,0;6,0;;;;;
23/08/2013;0000;20,8;93,0;954,6;3,3;14,0;8,0;5,50;27,2;;;
23/08/2013;1200;20,3;96,0;955,1;3,5;14,0;10,0;;;18,8;3,6;
23/08/2013;1800;26,2;61,0;951,9;3,5;14,0;5,0;;;;;
24/08/2013;0000;20,4;87,0;954,5;1,6;14,0;0,0;8,20;27,6;;;
24/08/2013;1200;21,5;83,0;955,1;3,6;14,0;7,0;;;19,0;0,9;
24/08/2013;1800;26,7;54,0;952,4;4,5;14,0;4,0;;;;;
25/08/2013;0000;21,5;87,0;955,0;2,5;14,0;9,0;7,50;27,4;;;
25/08/2013;1200;22,5;77,0;955,6;4,5;14,0;7,0;;;18,5;1,1;
25/08/2013;1800;26,1;59,0;951,9;4,1;14,0;7,0;;;;;
26/08/2013;0000;21,4;85,0;954,2;2,8;14,0;1,0;7,60;28,3;;;
26/08/2013;1200;22,3;78,0;955,4;3,6;14,0;6,0;;;18,6;0,0;
26/08/2013;1800;26,7;61,0;951,2;5,0;14,0;9,0;;;;;
27/08/2013;0000;21,6;97,0;953,8;3,1;14,0;10,0;7,20;28,1;;;
27/08/2013;1200;22,5;85,0;955,3;3,5;14,0;9,0;;;19,8;2,9;
27/08/2013;1800;27,3;56,0;952,5;5,0;14,0;4,0;;;;;
28/08/2013;0000;21,6;85,0;955,2;3,5;9,0;4,0;10,10;27,8;;;
28/08/2013;1200;23,4;76,0;956,7;3,5;14,0;8,0;;;18,6;0,0;
28/08/2013;1800;27,1;71,0;954,0;4,6;14,0;5,0;;;;;
29/08/2013;0000;22,6;88,0;956,4;3,0;9,0;8,0;4,10;27,9;;;
29/08/2013;1200;23,0;83,0;957,8;4,0;14,0;10,0;;;20,7;0,0;
29/08/2013;1800;27,3;65,0;955,3;4,8;14,0;6,0;;;;;
30/08/2013;0000;21,8;84,0;956,8;3,1;14,0;8,0;0,00;24,1;;;
30/08/2013;1200;20,3;97,0;957,9;3,8;18,0;10,0;;;19,3;29,3;
30/08/2013;1800;23,1;88,0;953,7;4,8;14,0;10,0;;;;;
31/08/2013;0000;19,8;96,0;956,4;3,6;14,0;10,0;2,20;25,4;;;
31/08/2013;1200;21,7;82,0;956,1;4,8;14,0;8,0;;;19,0;5,4;
31/08/2013;1800;23,4;89,0;952,8;3,0;14,0;9,0;;;;;
01/09/2013;0000;20,0;96,0;955,6;2,8;14,0;10,0;3,70;25,3;;;
01/09/2013;1200;22,1;84,0;955,8;3,5;14,0;7,0;;;19,3;8,1;
01/09/2013;1800;21,1;91,0;952,3;4,0;9,0;10,0;;;;;
02/09/2013;0000;19,5;96,0;954,4;3,5;14,0;10,0;8,90;26,1;;;
02/09/2013;1200;22,1;82,0;955,2;3,1;14,0;6,0;;;18,7;1,2;
02/09/2013;1800;24,3;75,0;952,0;5,1;14,0;7,0;;;;;
03/09/2013;0000;20,2;90,0;954,0;3,3;14,0;9,0;2,00;25,3;;;
03/09/2013;1200;23,0;81,0;954,3;3,3;14,0;10,0;;;18,6;0,2;
03/09/2013;1800;24,5;85,0;952,2;3,5;14,0;10,0;;;;;
04/09/2013;0000;21,1;92,0;954,0;3,3;14,0;10,0;6,70;25,4;;;
04/09/2013;1200;21,3;88,0;956,9;4,6;14,0;8,0;;;18,8;9,4;
04/09/2013;1800;25,2;70,0;954,0;3,6;14,0;4,0;;;;;
05/09/2013;0000;21,3;90,0;955,0;3,6;14,0;10,0;8,00;27,1;;;
05/09/2013;1200;23,1;82,0;955,0;4,8;14,0;6,0;;;18,5;0,0;
05/09/2013;1800;26,1;75,0;954,1;5,0;14,0;6,0;;;;;
06/09/2013;0000;20,4;92,0;955,7;5,0;14,0;5,0;9,10;27,0;;;
06/09/2013;1200;23,4;81,0;955,0;5,0;18,0;8,0;;;18,1;0,0;
06/09/2013;1800;26,2;69,0;952,8;5,1;14,0;6,0;;;;;
07/09/2013;0000;20,1;97,0;954,6;3,5;14,0;10,0;8,90;27,1;;;
07/09/2013;1200;23,1;82,0;955,0;4,8;14,0;8,0;;;19,4;0,0;
07/09/2013;1800;25,2;61,0;953,1;3,6;14,0;5,0;;;;;
08/09/2013;0000;20,2;78,0;955,9;3,5;14,0;5,0;5,20;25,4;;;
08/09/2013;1200;21,3;88,0;955,0;4,3;14,0;10,0;;;18,5;1,9;
08/09/2013;1800;23,5;81,0;954,0;5,5;14,0;6,0;;;;;
09/09/2013;0000;20,1;87,0;955,9;4,6;14,0;7,0;5,60;26,2;;;
09/09/2013;1200;20,9;88,0;957,2;3,6;14,0;10,0;;;18,5;2,1;
09/09/2013;1800;26,0;65,0;953,4;4,8;14,0;7,0;;;;;
10/09/2013;0000;20,8;88,0;956,5;3,3;14,0;8,0;2,40;25,7;;;
10/09/2013;1200;21,3;85,0;956,9;3,5;14,0;10,0;;;19,0;0,5;
10/09/2013;1800;20,4;97,0;955,0;3,5;14,0;10,0;;;;;
11/09/2013;0000;19,2;89,0;956,7;3,1;14,0;8,0;10,50;26,9;;;
11/09/2013;1200;23,2;69,0;955,8;5,3;14,0;8,0;;;17,2;2,2;
11/09/2013;1800;25,7;58,0;953,3;5,1;14,0;6,0;;;;;
