Nome: CAMPINA GRANDE
Codigo Estacao: 82795
Latitude: -7.22555554
Longitude: -35.90472222
Altitude: 546.27
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2002-05-12;9.6;3;29.1;23.68;21;77.25;3.60108;
2002-05-13;1.5;0;27.1;22.72;19.6;82.75;3.08664;
2002-05-14;6.6;0;28;23.58;19.4;77.25;3.77256;
2002-05-15;7.4;.9;29.5;23.96;21;87;3.08664;
2002-05-16;1.1;1;29;24.06;22;87.75;3.4296;
2002-05-17;7.1;8;9.2;null;null;82.5;3.08664;
2002-05-18;2.9;0;28.5;23.96;21.3;80.25;3.25812;
2002-05-19;8.4;0;30.1;24.48;21.4;80.25;3.08664;
2002-05-20;5.8;0;28.5;23.88;22;82.5;4.80144;
2002-05-21;4.1;3;27.8;23.42;21.3;82;3.08664;
2002-05-22;8.6;19;29.4;24.02;21.6;87.25;3.60108;
2002-05-23;5.8;4;29;24.18;21.5;81.75;2.91516;
2002-05-24;8.7;0;28.7;24.12;21;79;2.91516;
2002-05-25;6.5;0;29.3;24.12;21.3;80.25;2.22924;
2002-05-26;1.7;5;25.4;22.16;21.5;87.25;3.4296;
2002-05-27;3.1;.6;26.3;22.82;20.1;78.25;2.74368;
2002-05-28;.7;0;25.3;22.4;20.1;80;2.22924;
2002-05-29;3.1;0;26.9;22.58;19.5;89;3.08664;
2002-05-30;3.9;4;27;22.66;19.4;87.25;2.40072;
2002-05-31;1.2;.5;25;22.3;20.5;89;2.91516;
2002-06-01;2.4;0;26.4;22.76;19.5;80.75;3.4296;
2002-06-02;9.8;.2;27.9;23.14;19.4;79;3.4296;
2002-06-03;9.8;0;26.3;22.22;18.8;77;3.08664;
2002-06-04;8;0;28.2;24.28;19.3;79;3.08664;
2002-06-05;5.1;3;27.6;22.46;20.5;84.5;3.4296;
2002-06-06;1.4;0;25.2;21.58;20.3;93.5;3.77256;
2002-06-07;8.8;5;20.4;null;null;91.75;2.5722;
2002-06-08;5.1;23;26.8;22.62;20;87;2.91516;
2002-06-09;.1;3;24.1;21.24;20.5;92.75;2.40072;
2002-06-10;8.8;9;27.3;22.32;19.4;82;2.22924;
2002-06-11;9.5;.1;27.2;22.52;18.3;82;2.40072;
2002-06-12;1.2;0;24.2;22.14;20.5;86.75;1.88628;
2002-06-13;7.5;7;27.5;23.04;20.6;85.25;3.25812;
2002-06-14;7.8;0;27.3;22.74;19.5;78.25;3.08664;
2002-06-15;0;4;22.7;21.04;20.4;96.25;3.25812;
2002-06-16;4.4;28;25.8;21.56;19.9;89.5;2.91516;
2002-06-17;.1;3;22.9;20.56;19.1;96.5;2.91516;
2002-06-18;.3;12;22.8;20.62;19.6;94.25;2.91516;
2002-06-19;2.1;7;23.8;20.58;17.5;92.5;2.05776;
2002-06-20;3.9;8;25.7;22.82;19.3;83.25;2.74368;
2002-06-21;7.3;3;27.1;22.52;20.4;87.5;4.11552;
2002-06-22;6.8;2;24.9;20.8;19.5;85.75;3.77256;
2002-06-23;9;.3;24.9;21.06;18.5;90.75;1.7148;
2002-06-24;8.1;0;24;21.36;19;81;2.40072;
2002-06-25;5;.3;26.9;21.88;18.6;84.5;3.60108;
2002-06-26;.6;0;24;21.6;19.4;89;2.05776;
2002-06-27;7.1;.5;26.5;21.46;17.7;85.5;2.91516;
2002-06-28;3.7;.7;25.9;21.72;19.1;82.5;2.91516;
2002-06-29;2.4;1;25.7;21.92;19.8;92.75;2.5722;
2002-06-30;7.6;3;26.7;22.2;21.2;92;3.77256;
2002-07-01;2.8;10.1;25;21.5;19.5;90.75;2.966667;
2002-07-02;9;4.2;26.1;21.22;17.1;81;3.033333;
2002-07-03;.1;0;24.3;21.24;19.3;84.25;3.4;
2002-07-04;.2;.8;24;21.3;19.6;85;1.5;
2002-07-05;0;0;23.6;20.96;19;95;2.966667;
2002-07-06;4.4;7;25.1;21;19.1;81;3.233333;
2002-07-07;9.8;0;27.1;22.04;17.3;78.75;3;
2002-07-08;5.1;0;25.9;22.24;18.5;83.75;2.2;
2002-07-09;4;0;27;22.14;20.1;85.75;2.7;
2002-07-10;0;5.6;22.8;21.12;20.2;96.5;2.666667;
2002-07-11;7.7;6.3;26.7;22.4;20.1;80;3.033333;
2002-07-12;6.9;0;26;21.34;18.5;81.75;2.266667;
2002-07-13;9.9;0;27;22.28;18.5;78.5;2.666667;
2002-07-14;6.3;0;27.4;22.84;20.3;83.5;2.7;
2002-07-15;7.7;0;27;22.64;20.7;82;3.466667;
2002-07-16;8.3;0;26.9;21.92;19.1;78.75;3.4;
2002-07-17;9.1;0;27.1;21.96;18.8;80.5;3.266667;
2002-07-18;9.6;0;27.4;22.1;18.4;76.5;3.133333;
2002-07-19;9.7;0;27;21.84;17.3;78;4.733333;
2002-07-20;5.5;0;26.5;21.78;19;77.25;3.133333;
2002-07-21;1.5;0;24.4;20.94;17.1;91.5;2.866667;
2002-07-22;5.6;1.5;26.5;22.1;19.1;81;3.6;
2002-07-23;9.9;0;27.7;22.4;19.1;75;3.366667;
2002-07-24;5.8;0;27.4;22.68;20.3;82.25;2.766667;
2002-07-25;8;0;28;22.58;19.6;76.75;3.5;
2002-07-26;.1;0;22.4;21.16;19.9;94;3.6;
2002-07-27;7.3;16.4;25.9;22.44;20.3;87.75;3.6;
2002-07-28;4.9;.3;26.6;22.4;20.6;87.75;3.266667;
2002-07-29;6.1;2.9;27.3;22.54;20.4;84.25;3.5;
2002-07-30;6.1;0;26.6;21.9;20;79.25;3.8;
2002-07-31;7.6;0;26.7;22.08;19.7;80.5;4.333333;
2002-08-01;6.2;0;27.1;22.5;20.1;85;3.4296;
2002-08-02;6.9;0;27.4;22.68;20.3;86.75;3.77256;
2002-08-03;9;.3;28;22.2;19.5;77;4.62996;
2002-08-04;3;0;28;22.18;18.5;76.75;3.77256;
2002-08-05;9.4;0;27.4;21.86;19.2;70.75;3.25812;
2002-08-06;10.3;0;27.8;22.04;17.9;69.5;4.62996;
2002-08-07;8.9;0;28.7;22.3;18.1;77.75;4.62996;
2002-08-08;4.3;.1;26.5;21.5;17.1;79.25;4.45848;
2002-08-09;5.8;0;26.5;22.2;19.1;73.75;4.45848;
2002-08-10;7.7;0;28;21.9;18.1;73.5;3.94404;
2002-08-11;2;.1;25.7;21.28;19;88;3.94404;
2002-08-12;5.5;9;25.8;21.48;18.9;88.5;3.08664;
2002-08-13;7.8;6;26.9;22.1;19.1;80;3.25812;
2002-08-14;9.3;0;27.7;22.5;18.5;75.75;3.4296;
2002-08-15;4.3;2;26.6;21.58;19.3;90.75;3.4296;
2002-08-16;5.6;3;26.3;21.9;18.6;78;3.94404;
2002-08-17;0;0;22.4;20.28;18;92.75;3.08664;
2002-08-18;5.2;11;26.7;21.64;19.5;81.5;3.08664;
2002-08-19;7.5;.1;26.9;21.32;18.5;87.75;3.77256;
2002-08-20;5.6;2;26.3;21.22;19.1;89.5;4.62996;
2002-08-21;9.4;3;26.7;21.82;18.7;76.5;3.60108;
2002-08-22;8.1;0;26.4;21.42;17.6;86.75;4.80144;
2002-08-23;7.5;7;26.9;21.56;18.8;76.5;2.74368;
2002-08-24;10.8;.2;27.5;21.98;17.4;72.5;3.77256;
2002-08-25;6.4;4;27.6;21.62;19.1;79.75;3.60108;
2002-08-26;10.8;0;28.7;22.26;18;72.75;4.45848;
2002-08-27;6.6;.7;27.2;21.92;19.6;76.5;3.4296;
2002-08-28;8.8;0;27.8;22.06;17.8;71.5;4.287;
2002-08-29;8.1;0;28.2;22.12;18.8;73.5;4.62996;
2002-08-30;7.3;.1;26.8;21.5;17.9;85;4.45848;
2002-08-31;null;3;null;null;19;null;3.34386;
2002-09-01;9.3;0;29;22.58;19.5;76.5;3.60108;
2002-09-02;10.2;0;28.5;22.78;19.6;77.75;4.287;
2002-09-03;8.2;0;28;22.92;20.1;79.5;3.60108;
2002-09-04;9.2;0;28.8;22.78;19.3;73;4.45848;
2002-09-05;9;0;28.5;22.54;19.2;76;3.60108;
2002-09-06;6.8;.9;27.7;22.78;19.3;79;4.287;
2002-09-07;9.7;0;28.2;22.68;18.6;73;4.80144;
2002-09-08;8.5;0;28.2;22.82;19.5;75.25;3.4296;
2002-09-09;7.3;0;28.1;22.58;20.4;76.25;4.80144;
2002-09-10;8.4;.1;28.9;22.56;19.5;71;4.45848;
2002-09-11;9.4;0;29.1;23.02;19.3;67;2.74368;
2002-09-12;10.9;0;29.2;22.42;17.4;66.75;4.45848;
2002-09-13;11.1;0;29.1;22.32;18;65.75;4.62996;
2002-09-14;11.2;0;29.8;22.56;18.3;66;5.31588;
2002-09-15;11.1;0;30;22.92;18.1;68.25;4.45848;
2002-09-16;9.9;0;29.5;23.32;20.3;69;4.45848;
2002-09-17;8;0;27.5;22.28;19.3;77.75;4.45848;
2002-09-18;8.9;1.1;28.9;23.24;20;68.25;4.45848;
2002-09-19;9.7;0;29.3;22.78;19;65.5;3.4296;
2002-09-20;10.3;0;30.5;22.92;18.5;64;3.4296;
2002-09-21;10.8;0;30.8;23.38;18.7;69.5;3.60108;
2002-09-22;8.1;0;30.1;23.22;19.7;74.25;3.77256;
2002-09-23;9;0;29.4;23.38;20.3;72.75;4.80144;
2002-09-24;9.4;0;29.7;23.44;20;73.75;4.45848;
2002-09-25;10.3;0;30.3;23.6;20;69;4.287;
2002-09-26;10.4;0;30.2;23.66;20.1;71.75;4.97292;
2002-09-27;9.2;0;29.7;23.44;20;72.5;3.94404;
2002-09-28;9.6;0;30;23.38;19.8;69;4.287;
2002-09-29;10.1;.2;29.5;23.3;19.4;63.25;2.22924;
2002-09-30;10.4;0;29.9;23.1;19.1;68.25;3.77256;
2002-10-01;10.5;0;30.8;23.58;18.5;68.25;4.45848;
2002-10-02;7.3;0;30.3;23.9;20.8;73.25;4.80144;
2002-10-03;9.3;null;30.1;23.52;20.5;72;4.11552;
2002-10-04;8.9;null;30;23.44;20.3;72.5;3.4296;
2002-10-05;8.9;0;30.5;23.62;19.6;73.75;4.11552;
2002-10-06;10.1;0;30.5;24.12;20.2;50.75;3.60108;
2002-10-07;4.1;2.6;29.1;23.04;20.2;79.5;4.11552;
2002-10-08;2.1;1.7;26.2;22;20.8;88.75;3.60108;
2002-10-09;2.1;12.7;26.2;21.98;20.1;84.25;3.60108;
2002-10-10;9.9;.1;29;22.76;19.3;72.25;4.97292;
2002-10-11;10.1;0;29;22.7;19.6;68;4.11552;
2002-10-12;8.9;0;28.8;22.76;18.5;65.25;3.77256;
2002-10-13;8.9;0;29.1;22.68;19.3;72;3.60108;
2002-10-14;9.5;0;30.1;23.24;19.2;74.25;3.77256;
2002-10-15;5.8;0;27;23.16;20.3;75.25;3.94404;
2002-10-16;8.7;4.9;29.7;22.94;19.5;73.75;3.77256;
2002-10-17;11;0;30.3;23.52;18.8;66;4.45848;
2002-10-18;10;0;30.1;23.62;19.5;71.75;4.287;
2002-10-19;8.5;0;29.1;24.04;21.2;66.25;4.97292;
2002-10-20;9.6;.5;29.6;23.82;19.8;73;4.62996;
2002-10-21;9.6;.1;29.6;23.46;19.6;73.25;4.11552;
2002-10-22;8.3;0;30.5;23.92;20.8;74;4.45848;
2002-10-23;9.2;0;30;23.7;20.8;70.75;4.45848;
2002-10-24;10.3;0;30.1;23.82;20.5;65.75;5.31588;
2002-10-25;7.1;0;29.1;23.1;20.2;71.5;5.1444;
2002-10-26;8.8;0;30.9;24.36;19.3;65.75;4.287;
2002-10-27;8.8;0;30.9;23.78;20;71.75;4.45848;
2002-10-28;9;0;30.3;23.8;20.5;72.5;4.80144;
2002-10-29;9.7;0;31;23.96;20.3;66.75;5.1444;
2002-10-30;9.1;0;31.3;24.46;20.5;69.25;3.77256;
2002-10-31;10.5;0;31.7;24.38;20.6;70.25;4.45848;
2002-11-01;11;0;30.3;24;20.2;66.5;4.3;
2002-11-02;10.2;0;30.4;23.74;20.3;69.5;3.866667;
2002-11-03;10;0;30.2;23.68;20.3;69;3.866667;
2002-11-04;10.4;0;31.1;24.2;19.7;65;3.566667;
2002-11-05;10.9;0;32;24.6;20.8;66.5;4.7;
2002-11-06;10.7;0;32.3;24.78;20.6;66.5;4.7;
2002-11-07;10.2;0;31.8;24.5;20.5;64.75;4.066667;
2002-11-08;5.4;1.8;29;23.52;21.2;80;4.233333;
2002-11-09;9.8;4.1;31;24.14;20.5;64.5;3.233333;
2002-11-10;11.1;0;31.3;24.22;19.7;69.5;3.7;
2002-11-11;10.5;0;30.7;24.52;21.2;80.25;5.3;
2002-11-12;10.3;0;30.8;23.98;20.3;68.25;5.1;
2002-11-13;11.6;0;30.7;24.22;20.1;69.5;5.033333;
2002-11-14;9.8;0;31.1;24.32;20.8;66.5;3.966667;
2002-11-15;10.8;0;31;24.26;20;65.25;4.333333;
2002-11-16;11.6;0;31.7;24.44;20.5;67.25;4.133333;
2002-11-17;10;.1;30.8;24.18;20.9;70.25;3.866667;
2002-11-18;10;0;31.4;24.28;20.6;71;5.733333;
2002-11-19;10.1;0;31.9;24.7;20.9;71;4.566667;
2002-11-20;6.5;0;31.1;24.48;21;67.5;4.3;
2002-11-21;9.4;0;30.6;24.04;20.8;71.75;3.966667;
2002-11-22;5.7;.1;29.1;23.5;20.6;85.75;4.1;
2002-11-23;9.2;19.6;29.9;23.48;21.1;84.25;5.4;
2002-11-24;6.4;3.2;28.1;23.44;21.4;79;4;
2002-11-25;4.8;2.6;27.8;22.54;20;83.5;4.666667;
2002-11-26;7.2;8.9;29.6;23.32;20.6;84.25;4.466667;
2002-11-27;9.4;1.2;29.9;24.12;20.8;75.25;4.7;
2002-11-28;9;0;29.5;24.02;20.3;74.25;4.3;
2002-11-29;10;0;30.2;24.22;20.3;64.25;4.366667;
2002-11-30;1.9;0;28.6;23.46;20.6;69.75;3.733333;
2002-12-01;6.3;0;30.5;23.7;19.5;73.75;3.866667;
2002-12-02;8.6;0;30.6;24.04;20.5;73;3.766667;
2002-12-03;8.2;0;31;24.24;21;73.25;4.1;
2002-12-04;10;0;30.3;24.48;20.6;69.25;5.9;
2002-12-05;10.9;0;30.4;24.34;20.6;67.25;4.566667;
2002-12-06;10.5;0;31.4;24.24;20;65.75;4.9;
2002-12-07;10.3;0;32.9;24.9;20.1;69;3.266667;
2002-12-08;10.4;0;33;26.04;22.3;66.75;3.266667;
2002-12-09;11;0;31.5;25.4;21.8;72.25;4.1;
2002-12-10;8.4;0;31.9;25.22;22;73.25;4.366667;
2002-12-11;9;0;31.8;24.94;21.9;68;5.033333;
2002-12-12;10.7;0;31.1;24.58;20.4;69.5;3.966667;
2002-12-13;7;0;30.5;24.58;21.6;76;4.4;
2002-12-14;8.1;1.2;30.1;24.46;21.4;77;3.2;
2002-12-15;7;.4;30.1;24.7;21.5;78.5;3.8;
2002-12-16;7.3;0;30.8;24.9;22;75.75;3.9;
2002-12-17;6.3;1.1;31.3;24.94;21.6;76;3.3;
2002-12-18;10.1;0;31.8;25.32;21.4;69.25;4.8;
2002-12-19;9.9;0;32.4;25.46;21.7;69.25;4.266667;
2002-12-20;11;0;31.9;25.28;21.3;66.5;4.466667;
2002-12-21;10.7;0;32.7;25.44;21.4;67.5;2.9;
2002-12-22;9.8;0;32.8;25.36;21.4;68.5;3;
2002-12-23;10.7;0;33.8;25.98;21.5;65.75;3.866667;
2002-12-24;9.9;0;32.8;25.46;22.1;72.25;2.533333;
2002-12-25;8.6;0;32.1;25.8;21.3;65;3.733333;
2002-12-26;5.2;0;31.4;25.46;22.1;70;4.8;
2002-12-27;7.5;0;31.9;25.58;22;70;4.033333;
2002-12-28;10.1;0;31.1;25.18;22;56.25;4.066667;
2002-12-29;10.3;0;31;24.78;21.5;65.25;3.8;
2002-12-30;9.2;0;32.1;25.08;21.2;65.75;4.3;
2002-12-31;9.4;0;32;25;21;64;4.466667;
2003-01-01;9.7;0;32;24.86;20.7;68.25;4.333333;
2003-01-02;10.6;0;32.8;25.04;21.3;65.75;4.033333;
2003-01-03;10.7;0;32.7;25.04;20.8;61.25;3.7;
2003-01-04;10.9;0;33;25.42;20.5;63.75;3.8;
2003-01-05;10.1;0;33.1;25.54;21.7;65.5;3.033333;
2003-01-06;10.7;0;33.6;25.9;21.3;66.25;3.966667;
2003-01-07;11.2;0;34.1;26.06;21.7;64.25;3.5;
2003-01-08;10.9;0;33;25.9;21.8;67.5;3.5;
2003-01-09;9.4;0;31.3;25.42;22.2;66.5;3.866667;
2003-01-10;9.3;0;31.5;25;21.4;68;3.766667;
2003-01-11;10.3;0;32.8;25.78;21.1;57.75;3.266667;
2003-01-12;10;0;33.2;25.54;21.5;68.25;3.933333;
2003-01-13;10.8;0;32.1;24.96;20.8;66.5;3.966667;
2003-01-14;10.9;0;32.1;25.1;21;60.25;4.233333;
2003-01-15;11.1;0;33.2;25.34;20.2;59;4.6;
2003-01-16;10.2;0;34;25.74;21.2;63;4.433333;
2003-01-17;9.7;0;32.5;25.66;21.5;63.5;2.6;
2003-01-18;9.4;0;33.5;25.9;22.3;74.25;3.866667;
2003-01-19;5.6;10.5;30.5;24.54;21.3;75.75;3.066667;
2003-01-20;7.9;0;31.8;25.7;22.5;70;2.466667;
2003-01-21;10;0;31.8;25.7;22.4;71;4.4;
2003-01-22;5.6;5.6;30.2;24.9;22.1;79.75;4.666667;
2003-01-23;6.1;3.1;29.9;24.6;20.8;79;3.533333;
2003-01-24;2.3;.3;29.9;24.48;22.4;84.75;3.633333;
2003-01-25;6.8;.3;31.5;25.02;22;79;3.4;
2003-01-26;8.5;.6;31.2;25.32;21.6;70;3.5;
2003-01-27;6.2;.1;30.7;24.3;22.2;81.25;4.466667;
2003-01-28;3.1;0;29.3;24.8;21.3;68.5;2.933333;
2003-01-29;7.8;.4;30.2;24.88;22.2;78.25;4.1;
2003-01-30;5.4;2.3;30.2;24.84;22.3;77.25;4.666667;
2003-01-31;.1;1.1;26.3;23.26;21.6;88.25;3.3;
2003-02-01;null;.5;null;null;21.6;91.75;3.3;
2003-02-02;7.1;12.3;29;24.1;21.3;78.5;3.033333;
2003-02-03;7.3;.4;29.6;24.66;22;76.5;3.433333;
2003-02-04;2.2;4.8;26.7;22.88;21.8;94;4.9;
2003-02-05;8.9;13.9;29.7;24.46;21.1;73.75;4.333333;
2003-02-06;9.1;0;29.9;24.7;21.2;77.75;3.866667;
2003-02-07;10;0;30.4;24.7;21.5;71.5;5.3;
2003-02-08;2.4;0;27.9;24.04;20.8;75;3.966667;
2003-02-09;9.4;0;31;24.5;20.8;72;2.866667;
2003-02-10;9.1;0;30.4;24.86;21.1;68.5;2.966667;
2003-02-11;7.1;0;30.5;24.98;21.6;66.75;4.333333;
2003-02-12;3.2;0;28.6;24.6;22.1;74.5;3.466667;
2003-02-13;7.1;0;30.8;24.84;21.6;73.75;4.4;
2003-02-14;10.4;0;31.5;25.12;20.8;65.75;3.566667;
2003-02-15;7.2;0;31.6;24.88;21.3;68.25;4.333333;
2003-02-16;9.6;0;32.2;25.32;20.6;66;5;
2003-02-17;10.6;0;32.5;25.62;21.6;64.75;4.166667;
2003-02-18;10.7;0;32.2;25.56;21.2;62.75;3.333333;
2003-02-19;9.2;.8;31.7;25.48;20.5;74;3.033333;
2003-02-20;5.7;0;30;25.18;22.6;75.25;2.266667;
2003-02-21;6.4;1.4;27.9;24.06;21.5;81;3.433333;
2003-02-22;9.3;.1;31;25.08;21.7;72.5;4.566667;
2003-02-23;6.2;0;31;24.58;21.7;78.25;4.3;
2003-02-24;0;17.2;25.5;22.78;20.8;88.75;2.633333;
2003-02-25;4;2.3;28.3;23.38;21.3;81;3.3;
2003-02-26;.8;0;29.3;24.46;21.6;73.5;3.966667;
2003-02-27;.7;0;24.7;22.72;20.8;89.5;3.2;
2003-02-28;null;11.1;null;null;21.8;null;4.2;
2003-03-01;8.7;6.2;30;24.48;20.6;76.75;3.766667;
2003-03-02;9.6;4.1;29.4;24.48;21.4;75;3.4;
2003-03-03;9.8;0;29.5;24.56;21.3;73;3.366667;
2003-03-04;1.4;17.8;26.7;23.56;20.5;84;3;
2003-03-05;8.3;.5;29.2;24.42;22;79;4.1;
2003-03-06;8.2;0;29.9;24.78;21.5;73;4.033333;
2003-03-07;8.6;0;30;24.62;21.3;75.25;4.666667;
2003-03-08;3.9;.1;28.4;24.32;21.8;68.5;3.8;
2003-03-09;7.4;0;28.6;24.84;21.2;76.75;3.466667;
2003-03-10;10.4;0;30.9;25.24;22.2;74.5;3.466667;
2003-03-11;10;0;30.5;24.92;21.1;70.25;4.066667;
2003-03-12;9.9;0;30.4;24.76;20.1;73;3.7;
2003-03-13;9.5;.4;31;25.68;22.3;72;3.666667;
2003-03-14;8.1;.8;30.9;25.68;22.5;73.75;4.2;
2003-03-15;2.3;7.3;28.3;22.68;20.1;88.75;3.266667;
2003-03-16;8.9;4.4;28.8;24.26;20.3;78;2.566667;
2003-03-17;4;4.4;28.3;22.8;19.3;82;3.3;
2003-03-18;6.4;.6;29.5;24.16;21.5;90;3.133333;
2003-03-19;1.4;15.4;26.3;23.16;21;88.5;2.8;
2003-03-20;0;12.5;23.5;22.04;21.5;95.75;2.733333;
2003-03-21;2.9;16;27.6;23.3;20.8;88.75;3.966667;
2003-03-22;8.3;23;29.2;23.96;21;83.75;2.9;
2003-03-23;6.4;3.6;28.7;23.84;21.3;86.5;3.2;
2003-03-24;.4;.1;24.5;22.92;21.2;88.5;2.233333;
2003-03-25;7.6;4.1;29.2;24.58;21.5;79.25;4.533333;
2003-03-26;7.5;0;28.7;24.16;21.3;75.75;2.633333;
2003-03-27;5.6;0;28.3;24.3;20.8;79.5;3.466667;
2003-03-28;9.8;2.8;29;24.72;21.1;75;3.2;
2003-03-29;7;.2;30;24.78;21.1;80.75;3.466667;
2003-03-30;5.4;.4;29.7;24.7;22.2;88.5;3.466667;
2003-03-31;4.7;5.3;28.4;24.38;22.1;84.5;3.566667;
2003-04-01;4.7;.7;29.1;24.64;21.5;79;2.966667;
2003-04-02;9.8;0;30;24.86;21.5;79.25;2.233333;
2003-04-03;10.9;0;30.5;24.92;20.6;75;3.233333;
2003-04-04;8.4;.5;30.6;24.76;22;74;3.133333;
2003-04-05;8.9;0;30.2;24.5;20.3;79.75;3.233333;
2003-04-06;6.7;0;31.2;25.24;22;76.5;2.666667;
2003-04-07;8.6;.5;30.1;25.36;21.8;76.25;2.533333;
2003-04-08;10.1;0;29.6;24.5;22.1;80;4.366667;
2003-04-09;6.4;0;28.6;24.18;21.6;84.25;3.633333;
2003-04-10;6.8;4.4;28.8;24.04;21.6;81;3.466667;
2003-04-11;10.1;.4;30.1;24.3;21;77;3;
2003-04-12;9.4;0;30.2;24.74;21.4;76.5;4.566667;
2003-04-13;9.7;0;30.1;24.94;22;75;3.533333;
2003-04-14;10.2;0;31.7;25.3;21.5;69.25;3.8;
2003-04-15;10.9;0;30.8;25;21.3;64.75;4.133333;
2003-04-16;10.5;0;31.7;25.08;21.2;66.25;3.133333;
2003-04-17;10.5;0;32.2;25.34;20.5;66.25;2.733333;
2003-04-18;6.7;.7;29.7;23.76;21.2;87.75;2.5;
2003-04-19;7.3;.2;29.8;24.16;20.3;75.25;4.466667;
2003-04-20;8;3.6;29.1;23.76;20.5;79.5;3.533333;
2003-04-21;4.6;.3;27.8;22.98;20.3;90.25;4.7;
2003-04-22;4.6;19.2;26.1;22.34;20;92;3.8;
2003-04-23;3.8;2.4;27;23.24;19.8;82.25;4.133333;
2003-04-24;9.2;0;28.7;23.68;19.8;81;3.033333;
2003-04-25;4.8;0;29.1;24.34;21.4;82;3.766667;
2003-04-26;3.9;0;27.6;24.24;21.3;80.75;3.266667;
2003-04-27;0;1.4;25.7;23.02;21.4;91.25;3.233333;
2003-04-28;9;.9;29.4;23.9;20.6;80.25;2.9;
2003-04-29;10.1;0;29.6;24.26;20.3;75.25;3.466667;
2003-04-30;6.6;0;29.8;24.08;21;86;3.233333;
2003-05-01;2.6;18.8;27.3;23.52;21.5;89.25;3.566667;
2003-05-02;7.6;1.8;28.2;23.86;21.3;84.75;2.333333;
2003-05-03;7.5;0;30.1;24.82;21.4;80.25;2.333333;
2003-05-04;7.1;0;30;24.78;21.9;77.5;3.233333;
2003-05-05;9.5;3.9;29;24.32;21.8;79.25;3.766667;
2003-05-06;9.6;0;28.9;24.24;21.5;78;2.6;
2003-05-07;8.6;0;29.5;24.42;21.2;70.5;3.7;
2003-05-08;9.2;0;30.2;24.46;19.3;75.75;3.7;
2003-05-09;10.4;0;30.4;24.46;20.8;70.25;3.4;
2003-05-10;9.6;0;30.1;24.24;20.6;73.5;2.7;
2003-05-11;8.7;0;29.2;23.92;20.4;74.5;3.366667;
2003-05-12;4.5;1.5;27.1;23.26;20;82;3.866667;
2003-05-13;7.1;.5;30.2;24.18;20.8;72.75;4.066667;
2003-05-14;2.7;0;26.6;22.98;19;80.25;3.466667;
2003-05-15;.3;5.9;24.6;22.14;20.1;92.25;3.533333;
2003-05-16;4.8;4.9;27.7;23.14;19.9;81.25;3.833333;
2003-05-17;6.9;.1;27.5;23.1;20.2;77;3.9;
2003-05-18;4.3;0;27.5;23.64;20.3;78.25;3.566667;
2003-05-19;1.3;9.6;25.6;22.64;19.9;89.25;3.8;
2003-05-20;8.4;1.7;27.9;23.3;20.5;83.25;3.6;
2003-05-21;2.2;0;27.2;23.48;20.6;82.5;3.066667;
2003-05-22;.8;.6;25.5;22.94;21;90.25;3.666667;
2003-05-23;9.7;4.5;28.3;23.36;20.3;76.75;3.566667;
2003-05-24;8.6;0;28.7;23.46;20;83.25;3.566667;
2003-05-25;9.5;0;29.1;24.28;21.5;80.5;3.2;
2003-05-26;8.5;0;29.4;24.4;20.6;82.25;3.9;
2003-05-27;8.1;0;29;24.36;21.5;76.75;3.866667;
2003-05-28;8.6;0;29.8;24.44;21.4;75;4.033333;
2003-05-29;6.8;.1;29.8;24.3;21;77;3.166667;
2003-05-30;8.4;0;29.9;24.16;20.6;71.25;3.8;
2003-05-31;5.7;0;28.1;23.46;20.1;72.5;3.866667;
2003-06-01;9.8;0;29.8;23.44;19;73.5;4.266667;
2003-06-02;9.1;0;29.5;23.64;19.4;73.25;3.5;
2003-06-03;.6;.3;25.5;22.3;20.3;88;2.833333;
2003-06-04;.4;7.8;24.8;21.74;20.3;97.5;3;
2003-06-05;7;43.5;27.4;22.82;20;83.75;4.666667;
2003-06-06;9.2;.2;27.8;22.98;19.2;81;3.233333;
2003-06-07;4.8;.2;26.9;22.68;20.3;83;3.966667;
2003-06-08;9.3;0;27.9;22.66;18.6;75.75;3.633333;
2003-06-09;3.3;0;26;21.38;18.5;90.5;3.5;
2003-06-10;.1;4.7;24.7;21.62;18.8;90.25;3.066667;
2003-06-11;3.5;8.8;26.7;22.7;19.8;86;3.133333;
2003-06-12;5.1;.1;27.2;22.98;20.7;79;3.5;
2003-06-13;5.6;0;27.2;22.64;19.2;74.5;3.4;
2003-06-14;.7;0;25.3;22.06;20.1;89;3.666667;
2003-06-15;.3;6.3;24.4;21.7;19.9;93;2.366667;
2003-06-16;0;15.6;22.1;20.62;19.6;96.25;2.366667;
2003-06-17;8.7;22.1;26.6;21.8;17.9;76;3;
2003-06-18;4.4;0;26.7;22.06;17.3;80.25;2.866667;
2003-06-19;.2;6;24.2;21.34;19;86;3.2;
2003-06-20;5.6;0;25.7;22.16;19.3;85.25;3.233333;
2003-06-21;1.9;1;25.3;21.4;19.5;95.75;2.633333;
